0.524686,-0.510509,-0.779936,0.0439112,-0.848251,0.0162874,-0.0262792,-0.457085,-0.200495,0.832195,-0.483632,-0.0812703,-0.407693,-0.137365,-0.799756,0.394946,0.761992,0.905511,-0.451227,0.239451,-0.051837,0.947854,0.320513,-0.627162,-0.565569,0.0244613,
-0.618297,0.672641,0.113219,-0.161418,-0.701535,-0.195788,-1.04602,-0.0387933,0.227078,0.299077,-0.0703691,-0.652184,0.87306,0.176357,-0.274104,-1.76999,1.10806,1.00158,0.315748,-1.14524,0.956303,0.401587,0.110879,-0.869803,0.101565,-0.646765,
-0.221494,-0.257535,-0.458972,1.11508,-0.0805737,-0.140752,-0.0512625,-0.628424,0.09248,-0.27857,0.894206,-0.510408,0.502293,-0.123711,0.640509,-0.334321,-0.686327,-0.0052135,0.803933,0.537751,0.352133,-0.465877,0.709768,-0.566618,-0.290379,-0.322133,
0.359601,0.239534,-0.324323,-0.281392,0.0508586,0.117137,-0.317235,0.370152,-0.123502,-0.464061,0.0725089,-1.66689,0.123903,1.14685,0.404328,-1.42296,-0.510646,1.19847,-0.288146,-1.43399,0.682838,0.474488,0.298662,-1.58066,-1.27755,0.134126,
-0.986789,-0.0711623,-0.614385,0.354466,-0.895281,0.636674,0.351459,-0.0708912,-0.707936,-0.343773,0.630962,0.173408,-0.681821,0.501545,-0.550125,-0.173327,1.0247,1.02814,-0.233618,0.152976,-0.285878,0.0362351,-0.675966,0.445476,-0.0398896,1.09593,
-0.870021,-0.581855,0.0307818,0.725435,1.46681,1.03532,0.161714,-0.342157,0.110373,0.148295,0.857605,-0.199962,-0.396714,-0.0154243,1.31466,0.351864,-0.567191,0.569446,0.720854,0.937792,-0.0273255,0.686263,-0.216735,1.25522,2.41584,-0.46186,
-0.33127,-0.902571,0.387654,0.85784,-0.132552,-0.179172,-0.688834,-0.723791,-0.0186239,0.0866885,-0.690302,0.652979,-0.0437233,-0.595289,-0.102706,-1.11601,-0.946502,0.353813,-0.369511,-0.109507,0.797191,0.785483,0.0465031,-0.833187,-1.08209,-0.478903,
0.876349,0.103119,0.425978,-0.631375,-0.820158,-0.710369,-1.09296,0.934009,-1.3854,0.282405,0.24479,-1.04764,0.872595,-0.723903,0.085142,-2.20751,-0.227012,1.01202,0.615493,0.477147,-0.549176,-0.318487,-0.771322,0.529044,-0.874669,0.110275,
0.881521,-0.610856,-0.182517,0.640354,-0.109023,-0.0759636,-0.639998,0.232511,0.498294,-0.290301,0.0769999,0.688454,0.113248,-0.536465,0.863362,0.187178,-0.134679,-0.485375,-0.805253,-0.129963,0.382392,-0.248385,-0.590303,0.456771,-0.958539,-0.648394,
0.892994,-0.737047,0.829189,0.0148883,0.954263,0.4735,0.552409,-0.60368,-0.35546,-0.751982,0.992161,-0.990647,0.662163,-0.683751,-0.0371816,-0.753521,0.631355,-0.48125,-0.185299,-0.622927,0.804639,-0.0287606,0.716314,-0.376604,0.0495162,-0.940947,
0.872808,0.498621,0.458003,-0.930793,1.83516,-0.621922,-0.451324,0.0410822,1.03066,0.135729,-0.744516,0.161768,-0.152833,-0.233131,0.949771,0.878323,0.420655,-0.792445,0.0489243,0.813962,0.00567795,0.666647,-0.595854,-0.0192732,1.14375,-0.0105145,
0.504518,-0.185999,-0.187248,0.363806,0.373304,-0.816027,0.0160113,0.196222,0.745559,-0.0509976,0.733676,0.679224,-0.715798,-0.541169,0.0304817,0.315929,0.401653,0.608413,-0.236716,-0.824932,0.157641,0.582695,0.182045,-0.794926,-0.111685,0.0773946,
0.874028,0.5167,-0.632796,1.00981,-0.977437,-0.247882,0.56645,0.0598901,-0.7105,0.210838,-0.432296,-1.14178,0.385926,-0.117256,-0.333565,-0.539063,-0.137327,0.777128,0.108211,0.786841,0.085826,0.245407,0.166818,-0.135025,-0.48065,-0.825994,
-0.474736,0.5528,-0.67062,0.0619765,0.584717,0.707779,0.72664,0.0134199,-0.130467,0.777924,-0.723968,1.01504,-0.201835,-0.515553,-0.372282,0.420303,-0.536774,-0.716472,0.610428,1.02776,-0.335053,-0.429556,1.22852,0.222888,2.12076,-0.387311,
-0.494994,-0.691663,0.350814,0.279546,0.157613,0.765538,0.308489,0.693227,-0.600667,-0.0275194,-0.793133,0.0816986,0.458399,-0.672058,-0.148838,1.00604,0.232082,0.946671,-0.488319,-0.0149214,-0.431077,0.899593,-0.50664,0.0438018,1.62534,0.89018,
0.124662,-0.529961,0.371856,-0.475505,1.06463,0.185837,-0.0118237,-0.393686,-0.593428,0.539961,0.555116,0.242477,-0.520311,-0.832583,-0.415489,-0.0817316,0.439872,0.893956,-1.01371,-0.0640268,0.0284833,0.850473,0.382134,0.0688901,0.995438,-0.383217,
-0.931887,0.244763,0.924799,1.0794,0.885906,-0.37497,-0.133324,0.606699,-0.251419,-0.834768,-0.530006,-0.234749,-0.510088,-0.256148,0.664228,0.801001,-0.515899,-0.284892,0.503351,0.0941174,0.673846,0.733191,0.658348,0.124895,-0.168776,0.452397,
0.989747,0.717247,-0.863608,0.767593,-0.912696,-0.280283,0.570216,0.468806,-0.460845,0.748284,-0.41585,-0.673335,0.193947,0.669367,0.613383,-1.06226,-0.79055,-0.596127,-0.173038,-0.375485,0.74239,-0.553751,0.637328,-0.732902,-0.33764,1.20342,
-0.126475,-0.0298483,-0.264181,0.12826,0.560963,0.501891,0.748328,-0.0299715,0.549582,-0.182146,-0.283413,0.408001,0.868212,-1.00923,1.02398,0.815035,0.0150422,-0.24298,-0.579387,-0.11845,-0.266114,-0.946862,0.123775,0.760774,-0.510224,1.1134,
-0.445753,-0.138405,0.529718,0.289637,-0.306335,-0.14321,0.516442,-0.298259,-0.744957,-0.188348,0.631343,-0.109737,-0.23554,0.0337241,0.76902,0.246087,0.331186,0.826216,0.855122,0.836867,0.717167,0.639064,0.305168,0.366703,-0.255507,-0.189467,
-0.236462,-0.0259472,-0.591385,0.410053,-0.717535,0.691687,-0.3154,0.695347,0.604613,-0.345762,0.834481,-0.193778,-0.715931,-0.192623,-0.771171,0.689079,-0.221372,-0.0694319,0.218107,-0.173429,-0.751796,-0.0526538,0.950054,0.220327,0.522797,0.493893,
0.496998,-0.425462,0.866561,-0.620648,0.739312,0.526782,0.976227,0.262959,1.04384,0.427131,-0.0954197,0.487572,-0.565066,0.797449,0.241627,0.819758,0.775596,0.719432,0.00175257,0.969153,-0.977893,-0.0903606,0.778171,0.00948874,1.42525,0.690979,
-0.641144,-0.00370244,-0.897689,-0.469648,1.02562,-0.885111,0.234143,-0.967235,0.78394,-0.24869,0.221783,0.854223,0.278952,-0.269895,-0.684964,0.732237,0.419471,-0.134398,0.600141,0.392923,-0.417429,-0.873565,1.05649,0.909294,0.687904,1.13752,
-0.739245,0.215073,-0.359465,0.780648,0.215313,0.803036,-0.846612,0.74111,-0.947248,-0.297622,0.303116,-0.3536,-0.215561,-0.198163,-0.824978,-0.50169,0.62094,-0.879666,-0.839464,-0.984462,-1.12598,-0.96493,-0.163847,-0.876991,-1.09323,-0.117406,
-0.325882,0.882413,-0.237584,-0.239609,0.396716,-0.128132,0.866231,0.0530962,0.64674,-0.275913,-0.758336,-0.948979,-0.128436,0.615601,0.353334,-1.10978,0.812215,0.868382,0.671868,0.603719,0.577498,-0.803643,-0.425468,-0.875141,0.0612579,0.751265,
0.0349847,-1.25575,-0.093557,0.396764,4.07136,1.08251,2.89447,-1.39735,1.92503,-0.73718,-1.12167,-0.0798252,0.86671,-0.91768,0.467555,-0.522268,1.22626,1.03618,0.868566,-0.756421,-0.197723,-1.02858,1.15708,0.0423619,-3.27291,0.0717579,
-1.46821,-0.290902,2.71826,0.462619,0.337208,0.694824,-1.13987,-0.536243,4.04189,-0.145879,-0.182686,1.45969,-0.392137,-0.568748,-0.0576349,0.227237,-0.39858,0.687015,-1.87151,-0.447048,-0.417196,0.416741,0.454911,0.708768,-3.26391,-0.0407029,
0.719666,-0.256171,0.107711,-0.21743,0.382571,0.95889,-0.897504,-0.570023,0.12377,0.924829,0.586964,0.53959,0.78187,-0.421471,-1.10525,-0.0817904,0.246873,-0.279425,-0.713509,0.757173,-0.453719,0.472264,0.0484161,0.589675,-0.617155,-0.711651,
0.169117,-0.419922,0.741765,0.037802,0.859684,-0.21854,-0.774879,0.124489,0.167036,0.0664452,-0.195369,-0.424816,-0.338522,0.325306,-0.387386,0.867387,-0.0851268,0.304027,-0.0945181,-0.678626,-0.149403,1.03584,-0.70146,-0.340877,0.668115,-0.0827795,
0.57651,0.0455943,-0.805506,0.180111,-0.926353,0.879384,-0.191729,-0.656906,0.254007,-0.539458,-0.487398,-0.613048,-0.832598,0.775379,-1.36289,-0.0233383,0.851961,0.756786,0.111874,-1.09578,-0.349089,-0.363503,-0.748022,-0.433802,-0.113821,0.267622,
0.227066,0.713022,-0.811161,-0.260482,0.551507,0.613189,-0.126106,0.818496,0.390303,0.347412,-0.733095,-0.0410893,0.197895,0.469613,-0.0787753,0.189233,-0.0673925,0.189371,-0.40458,-0.122982,0.659865,0.735974,0.223801,0.947654,0.595323,1.07684,
-0.448333,0.132979,0.0281145,0.175525,0.137918,0.840141,-1.51797,-0.0575129,-0.807094,-0.751773,0.665148,-0.952155,0.957944,0.0210154,-0.906369,-1.1825,-0.641498,0.892846,0.158077,0.0954339,0.200974,0.854926,-0.737203,-1.81085,1.16988,0.770512,
0.352123,-0.706384,-0.562079,-0.341821,0.804467,0.987651,-0.215694,-0.740195,-0.393001,0.687423,-0.508469,-0.0520738,-0.0198998,0.238275,-0.917357,0.0501326,0.0797728,1.09636,0.0504789,-0.130151,0.22931,0.203559,0.245944,-0.792168,0.316888,-0.0105664,
-0.602282,-0.548236,-1.44142,-1.09943,0.921255,0.000652046,-0.55373,-0.973583,-0.253681,-0.143517,-0.0222776,1.08586,1.09746,0.0346628,0.772899,0.794797,-0.919875,1.13947,-0.473292,0.101541,-0.536736,0.163093,0.555969,1.42704,-0.0708697,0.199334,
0.393339,0.765698,0.751535,0.0789859,-0.615517,0.355942,-0.807297,-0.639031,0.554002,0.224644,0.0661137,-0.762498,0.386241,0.687918,-0.334069,-0.0415684,-0.874886,0.108158,-0.770059,0.573164,0.883618,0.95311,-0.940959,-0.673488,0.10308,0.512821,
-0.34219,0.874959,0.199349,0.520696,-0.743094,0.977876,-0.151338,0.980971,-0.497235,-0.714849,-0.0498044,-1.32469,1.15631,-0.68443,-0.256245,0.469006,1.17066,0.384935,0.0605052,-0.916801,-0.42895,-0.557579,-0.00851305,-1.44544,0.805799,0.120998,
-0.231923,0.666416,-0.425289,0.273451,0.577476,0.900308,-1.03807,-0.4268,0.745477,-0.726221,-0.123513,-1.08468,-0.135805,-0.707577,0.130713,-0.222903,-0.441433,0.91714,1.09816,0.172985,-0.307986,1.06007,-0.914582,0.328458,0.963477,0.919624,
0.15532,-0.559077,0.945678,0.895492,-0.374694,-0.533838,0.0475602,0.0710434,0.87536,-0.677511,-0.439496,0.327525,-0.468227,-0.455712,-0.923311,-0.236333,0.185077,0.933175,-0.235904,-0.0228799,-0.672179,0.37502,0.820291,-1.0988,0.82733,-0.455712,
-0.380059,0.661083,-1.40672,-1.31032,1.32927,0.951675,1.05121,-1.05325,1.12176,-0.166277,-1.06774,0.30562,-0.641799,0.287695,-0.419015,0.737891,-0.0648389,-0.0889313,0.318257,0.00547082,-0.559076,-0.189852,0.245769,0.936762,1.10292,-0.808897,
-0.285168,-0.58653,-0.348956,0.797779,-0.252361,-0.191236,0.367135,0.190024,0.888039,0.381837,0.64249,-0.50883,-0.382379,0.0980489,0.702507,0.796398,-0.380052,0.469325,-0.49072,0.241409,0.283981,-0.523118,0.780538,0.580326,1.01484,0.324768,
0.0373139,-0.905077,0.179509,-0.768161,0.595361,0.616078,0.597597,0.870588,-0.866734,0.95369,0.856384,-0.415512,0.629457,0.233263,0.638602,0.401735,0.848149,-0.495739,-0.470875,0.319605,-0.474391,-0.0353957,-0.615341,-0.921017,-0.921777,0.0457028,
-0.934249,-0.158761,-0.437018,-0.108268,0.524875,0.357658,-0.569346,-0.493761,0.982863,-0.374075,-0.481094,-0.288507,-0.575791,-0.844897,0.952909,0.919419,-0.251927,-0.0162761,-0.713163,0.247622,0.373388,-0.76315,0.203606,-0.379814,0.936794,-0.393381,
0.761159,0.471836,-0.697583,-1.08406,0.463332,0.87552,-0.389153,0.913035,0.196193,-0.171585,0.514616,0.613479,-0.577251,0.333955,-0.0892491,0.802178,-0.468037,0.304195,-1.01252,0.0123209,0.117604,-0.664961,-0.158521,0.456567,1.23581,-0.0571588,
0.395488,0.497504,-0.644256,0.092203,0.0230694,0.844312,0.586564,0.659853,0.409375,0.0984141,0.441896,-0.426389,0.655781,0.0130779,0.50306,0.492524,-0.676747,0.3936,-0.80608,-0.347258,0.0836693,0.16169,0.660847,0.306424,0.94736,0.593572,
-0.128388,0.905655,-0.0581503,0.916499,0.863511,0.148304,0.692814,-0.147333,0.723151,-0.456197,-0.388722,-0.215235,-0.118876,1.12201,-0.555335,0.573053,0.695798,0.21037,0.223596,0.169375,0.0992422,0.0783101,0.847222,0.313924,0.877994,0.577785,
0.106327,0.812085,-0.473259,-0.684031,0.332509,0.627479,-0.723226,-0.532739,0.464113,0.0990929,0.0619321,0.387101,0.563429,1.0187,0.746601,-0.853724,-0.294264,-0.41711,-0.580945,0.0848401,0.495948,-0.0278076,0.138305,-0.555644,-0.269076,-0.395649,
-0.55577,0.2298,0.672684,-0.188716,1.0481,0.133178,-0.627978,-0.125103,0.0972003,-0.985059,0.26268,-0.131437,0.542326,-0.336229,0.797791,-0.895513,0.492786,-0.504331,-0.823291,0.708519,-0.430881,-0.881449,-0.202402,0.64944,-0.292581,0.98522,
-0.547253,-0.0125804,-0.686297,0.884443,0.643001,-0.817,-0.933037,-0.044373,-0.456214,-0.588434,0.643849,0.767343,0.101697,0.252102,0.422915,-0.440496,-0.720617,0.802251,-0.82616,-0.0649453,0.274275,-0.373503,-0.077397,-1.12157,0.0773936,0.283769,
-0.844685,-0.27117,-0.46057,-0.0375056,0.393974,0.862701,0.61527,0.288574,-0.598779,0.0214016,0.316094,-0.524155,0.943452,-0.420294,-0.74925,-0.666561,0.0471498,0.4559,-0.115149,0.309832,-0.631267,-0.201901,-0.138541,0.599064,0.0674298,-0.0315494,
0.910156,0.772521,0.502757,-0.0744865,1.62354,0.322703,1.05759,-0.590981,-0.224645,0.206204,0.697795,-0.191024,0.104271,0.331026,-0.00726233,0.222076,-0.32487,0.994319,-0.0271373,0.64805,-0.44956,-0.188175,0.241919,-0.555092,1.33114,0.685976,
-0.0859563,-0.0220661,0.0636065,-0.231289,1.03699,0.370889,0.286799,0.00312987,0.628728,0.336576,-0.91887,-0.0387453,-0.0389333,-0.236534,-0.386246,-0.512555,0.747759,-0.869353,-0.198682,1.05628,0.662998,-0.527269,-0.633521,-0.975004,-0.582962,0.944412,
-0.809604,-0.884252,1.06128,-0.709131,-0.84832,-0.758462,-0.158603,-0.391863,-0.510535,-0.468017,0.663357,-0.551908,0.754371,-0.0367572,0.586593,0.367738,0.725364,-0.718132,0.668937,-0.727192,-0.376376,0.0322883,-0.00816453,-0.7266,-0.251241,-0.62273,
0.641518,0.149365,0.0377027,-0.0455595,-1.01575,-0.642123,-0.620917,0.934312,-0.43159,0.764909,-0.945687,0.194574,-0.257272,-0.047325,0.0485696,-0.900324,-0.556133,-0.861489,-0.359083,-0.453055,-0.603456,0.816147,-0.933148,0.639603,-0.586758,0.425631,
0.403178,-1.14843,-2.88753,-2.30161,2.94079,0.492539,-0.272801,-0.746667,1.14299,-0.582574,-1.13943,0.637149,0.707728,-0.487006,0.989798,0.687992,0.177429,1.63539,1.70776,0.287331,-0.241651,0.249588,0.0461777,0.721116,-0.679891,0.552079,
-1.11438,-0.559863,1.59909,1.62588,-4.25525,0.0035124,1.7587,-0.963698,3.48056,0.167327,-2.20034,1.49582,0.223238,-0.9914,0.127719,-0.157882,0.334001,1.15476,-0.738512,0.100738,0.0396816,-0.343202,0.360834,-0.128949,0.298436,-0.225825,
0.674143,0.552328,0.546087,0.257351,-1.46442,0.313304,-1.10971,1.05336,-1.28912,-0.374483,0.779039,-0.0478237,-0.645474,-0.936094,-1.32878,-0.692893,-0.87575,-0.203241,0.547269,-0.11096,-0.716199,-0.627147,0.587388,0.751943,0.790365,0.731797,
0.889382,-0.0435413,0.672827,0.382312,0.285205,-0.735547,-0.65399,0.297058,0.373286,0.117879,-0.0538116,-0.0456871,0.10003,0.59379,0.0234547,-0.35951,0.634435,0.377939,-0.0731933,-0.97227,-0.51438,-0.499677,0.338243,0.419105,-0.687242,-0.141064,
-0.345417,0.479886,-0.475857,0.0605018,-1.31226,-0.0468118,-1.65912,0.767816,-0.396679,0.703078,0.734923,-1.64965,0.534396,-0.592066,-0.21563,0.647424,0.20261,0.71615,-0.284556,0.329394,-0.402225,0.168281,0.950773,-1.08648,0.727914,0.268125,
0.122413,-0.466397,-0.987667,-0.827377,-0.952626,-0.665438,-0.905937,-0.856827,0.665219,0.826872,-0.570769,-1.01518,-0.461986,0.61583,-1.13709,0.172802,-0.675486,-1.04668,-0.437023,0.9695,-0.483584,-0.0822545,0.466232,0.280763,-0.58434,0.415319,
0.326977,-0.909769,0.498983,-0.547674,-4.50591,0.0983881,-1.14695,-0.591966,-1.78707,0.186125,1.08755,-2.07382,-0.946827,1.16274,-2.56763,-1.65607,0.719997,2.73333,-0.39788,-1.02632,-0.82022,1.65149,-1.2147,0.563512,0.198765,1.3515,
-0.614733,-0.169545,-0.173047,0.457797,-1.73605,-0.599547,0.180282,0.545878,-0.0441806,0.478517,0.602961,-0.0756439,0.626588,-0.665507,0.346446,-0.756016,0.0296102,0.0407669,0.276363,-0.0941311,-0.779308,-0.637815,1.02003,0.417723,-0.514384,0.585558,
0.685041,-0.677137,-1.52665,-1.03814,3.46657,-0.933941,0.836655,0.877475,3.12346,-0.606434,-0.979966,1.25294,1.86533,0.615543,0.496328,0.632435,-1.06529,-0.924226,-0.831768,0.541067,0.12833,0.554958,0.759071,1.23517,1.07885,0.312447,
-0.091621,-0.0917853,0.280747,-0.49119,-0.155117,-0.54593,-0.956553,-0.742071,-0.78047,0.685979,-0.738758,-0.69274,-0.631407,-0.225658,-0.665245,-0.366412,0.491572,-0.551914,-0.774856,-0.617175,0.228926,-0.870633,-0.790254,-0.400216,-0.0248076,0.388876,
0.330374,-1.14596,-0.0134113,1.34862,-2.2797,0.301416,-1.00827,0.191033,-1.70024,0.686283,0.129291,-1.22892,-0.813885,0.839413,-1.53944,-0.134284,0.849478,1.71391,1.03954,-0.712451,-0.578145,1.10762,0.295641,-0.0699253,1.11397,1.06331,
0.422014,-0.321688,0.644878,0.172878,-1.19914,-0.668643,0.480161,-0.588421,0.390256,-0.436659,0.986081,-0.662107,-0.719161,-0.601729,-1.05945,-0.45649,0.833954,1.35972,-0.788514,-0.754794,0.694645,-0.550343,0.757765,0.397124,0.788645,0.573754,
0.642832,0.41473,0.118657,-0.10397,-0.66673,-0.793293,-0.967764,-0.367696,-0.867302,-0.346073,-0.755286,0.45949,-1.0941,0.902689,-0.596236,-0.383071,0.420791,-0.429891,0.914644,-0.633712,-0.00850422,-0.933938,0.40227,0.537443,-0.597339,-0.981152,
